cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,lower_thames_group,year,month
3.0,11.1,234.0,17.2,11.4,5.5,0.0,102930.0,0.0,98.0,2005,4
5.0,2.1,113.0,15.0,10.2,5.4,2.6,102190.0,0.0,98.0,2005,4
7.0,1.2,97.0,12.8,9.9,7.0,0.2,100820.0,0.0,98.0,2005,4
7.0,2.5,122.0,11.8,9.2,6.7,0.0,100110.0,0.0,98.0,2005,4
7.0,0.0,62.0,9.8,6.4,2.9,1.8,100480.0,0.0,98.0,2005,4
5.0,2.7,128.0,10.3,6.1,1.9,0.0,100940.0,0.0,98.0,2005,4
5.0,9.8,228.0,15.3,8.2,1.2,4.8,100360.0,0.0,98.0,2005,4
4.0,8.2,210.0,15.3,11.5,7.7,2.6,99640.0,0.0,98.0,2005,4
5.0,6.4,187.0,14.8,9.5,4.2,0.0,100470.0,0.0,98.0,2005,4
5.0,1.6,111.0,11.2,7.9,4.6,0.0,101340.0,0.0,98.0,2005,4
3.0,10.1,238.0,15.3,10.5,5.7,0.0,101920.0,0.0,99.0,2005,4
5.0,10.5,244.0,17.7,11.3,4.9,0.0,101350.0,0.0,99.0,2005,4
7.0,0.0,67.0,14.4,11.3,8.2,0.2,100970.0,0.0,99.0,2005,4
5.0,4.4,164.0,16.1,11.2,6.2,4.2,100850.0,0.0,99.0,2005,4
8.0,0.2,78.0,12.6,10.4,8.2,2.8,100880.0,0.0,99.0,2005,4
6.0,4.6,169.0,15.5,11.4,7.3,2.0,100970.0,0.0,99.0,2005,4
5.0,9.3,236.0,15.6,11.2,6.9,2.6,101460.0,0.0,98.0,2005,4
8.0,0.2,80.0,14.9,11.6,8.3,0.2,101560.0,0.0,99.0,2005,4
7.0,9.4,240.0,19.0,14.2,9.3,0.0,101850.0,0.0,99.0,2005,4
7.0,3.4,152.0,21.5,17.2,12.8,0.0,101390.0,0.0,99.0,2005,4
6.0,8.2,227.0,23.4,18.8,14.1,0.6,100760.0,0.0,99.0,2005,5
5.0,9.3,242.0,21.3,17.3,13.3,0.4,101140.0,0.0,99.0,2005,5
6.0,5.3,187.0,18.1,14.7,11.3,3.2,101100.0,0.0,99.0,2005,5
7.0,0.4,91.0,11.8,11.4,11.1,0.0,101900.0,0.0,99.0,2005,5
5.0,4.8,181.0,18.5,10.9,3.3,0.0,102190.0,0.0,99.0,2005,5
6.0,10.2,258.0,17.2,13.4,9.5,1.6,101740.0,0.0,98.0,2005,5
5.0,10.4,262.0,14.9,12.2,9.5,0.2,101260.0,0.0,98.0,2005,5
2.0,11.6,278.0,15.2,9.8,4.5,1.6,101410.0,0.0,98.0,2005,5
4.0,7.4,223.0,13.1,8.8,4.4,0.0,101650.0,0.0,98.0,2005,5
4.0,7.9,231.0,12.9,8.4,3.8,0.4,102280.0,0.0,98.0,2005,5
4.0,7.9,232.0,13.1,7.8,2.5,0.0,102620.0,0.0,98.0,2005,5
5.0,12.8,298.0,15.3,9.6,3.9,0.0,102250.0,0.0,99.0,2005,5
7.0,6.9,219.0,16.9,12.2,7.6,0.0,101930.0,0.0,98.0,2005,5
7.0,1.5,125.0,15.2,10.9,6.6,0.0,101820.0,0.0,98.0,2005,5
4.0,12.1,292.0,18.4,10.6,2.7,0.0,101830.0,0.0,99.0,2005,5
7.0,1.5,126.0,16.7,12.3,7.9,2.8,101660.0,0.0,99.0,2005,5
6.0,9.4,258.0,12.9,8.7,4.5,0.0,102080.0,0.0,98.0,2005,5
6.0,4.1,178.0,15.6,10.2,4.9,0.4,102130.0,0.0,98.0,2005,5
8.0,0.1,86.0,14.6,12.0,9.5,5.2,101540.0,0.0,98.0,2005,5
6.0,5.6,204.0,19.1,15.9,12.4,0.4,101060.0,0.0,98.0,2005,5
5.0,6.1,213.0,16.8,13.0,9.1,2.4,100820.0,0.0,99.0,2005,5
5.0,7.5,235.0,16.5,13.2,9.8,0.0,100620.0,0.0,99.0,2005,5
4.0,11.5,291.0,17.8,12.6,7.3,0.2,101470.0,0.0,99.0,2005,5
6.0,5.1,198.0,18.7,14.4,10.1,0.2,101690.0,0.0,99.0,2005,5
7.0,3.1,163.0,22.2,16.4,10.7,0.0,102080.0,0.0,99.0,2005,5
7.0,6.0,214.0,24.4,19.2,14.1,0.0,101600.0,0.0,99.0,2005,5
2.0,13.7,321.0,30.7,22.2,13.6,0.0,101120.0,0.0,99.0,2005,5
3.0,11.9,299.0,20.9,17.9,14.9,0.0,101460.0,0.0,98.0,2005,5
7.0,2.2,147.0,17.2,13.0,8.7,0.0,102030.0,0.0,98.0,2005,5
4.0,10.9,287.0,18.6,14.2,9.9,0.2,102200.0,0.0,98.0,2005,5
5.0,12.9,313.0,20.3,14.3,8.3,0.0,102550.0,0.0,98.0,2005,5
7.0,0.1,87.0,16.7,13.6,10.6,1.4,102130.0,0.0,98.0,2005,6
7.0,0.4,101.0,19.5,16.6,13.6,0.0,101500.0,0.0,98.0,2005,6
6.0,6.7,229.0,22.3,17.3,12.3,11.2,100860.0,0.0,98.0,2005,6
7.0,6.8,231.0,20.1,15.9,11.7,0.0,101230.0,0.0,98.0,2005,6
7.0,1.4,131.0,18.7,15.2,11.7,0.0,101730.0,0.0,98.0,2005,6
6.0,1.0,121.0,16.9,15.0,13.0,0.0,102400.0,0.0,98.0,2005,6
4.0,14.6,337.0,18.2,12.0,5.8,0.0,103600.0,0.0,98.0,2005,6
5.0,15.3,345.0,21.4,14.3,7.2,0.0,103680.0,0.0,98.0,2005,6
4.0,8.8,262.0,22.9,16.1,9.3,0.0,103130.0,0.0,98.0,2005,6
6.0,4.0,186.0,19.7,17.2,14.6,0.0,102450.0,0.0,97.0,2005,6
6.0,6.6,230.0,17.7,12.4,7.0,0.2,101890.0,0.0,97.0,2005,6
6.0,3.8,183.0,19.7,15.4,11.1,0.0,101020.0,0.0,97.0,2005,6
2.0,13.0,318.0,19.9,12.9,5.9,0.0,100780.0,0.0,96.0,2005,6
4.0,6.8,233.0,20.7,14.5,8.3,2.0,101050.0,0.0,96.0,2005,6
6.0,5.6,214.0,21.5,16.5,11.5,0.8,101340.0,0.0,95.0,2005,6
7.0,1.3,130.0,20.5,16.9,13.3,0.4,102000.0,0.0,95.0,2005,6
5.0,6.9,235.0,26.4,21.9,15.1,0.0,102650.0,0.0,94.0,2005,6
1.0,14.4,336.0,29.9,23.2,16.4,0.0,102470.0,0.0,94.0,2005,6
3.0,15.0,344.0,32.6,25.2,17.9,0.0,101690.0,0.0,94.0,2005,6
6.0,5.7,216.0,27.7,23.6,19.6,0.0,101540.0,0.0,93.0,2005,6
6.0,13.1,320.0,26.1,20.8,15.4,0.0,102000.0,0.0,93.0,2005,6
3.0,15.1,345.0,28.7,21.6,14.6,0.0,102180.0,0.0,92.0,2005,6
4.0,12.7,315.0,31.1,23.5,15.9,0.0,101790.0,0.0,92.0,2005,6
6.0,5.2,208.0,25.3,21.6,18.0,7.8,101440.0,0.0,91.0,2005,6
7.0,0.0,81.0,18.8,17.8,16.8,0.0,102010.0,0.0,91.0,2005,6
7.0,5.7,216.0,21.1,17.0,12.9,0.0,102600.0,0.0,90.0,2005,6
3.0,14.8,340.0,26.2,19.2,12.1,0.0,102260.0,0.0,90.0,2005,6
5.0,6.5,228.0,27.3,20.8,14.4,5.0,101550.0,0.0,90.0,2005,6
6.0,7.9,249.0,25.9,20.6,15.3,1.0,100800.0,0.0,90.0,2005,6
7.0,0.1,89.0,19.6,17.4,15.1,2.8,100710.0,0.0,90.0,2005,6
6.0,5.5,212.0,22.3,17.4,12.4,0.4,101370.0,0.0,90.0,2005,7
7.0,0.5,106.0,22.2,19.2,16.3,0.0,101780.0,0.0,90.0,2005,7
6.0,2.9,165.0,20.1,16.6,13.2,0.0,101580.0,0.0,90.0,2005,7
7.0,3.3,172.0,18.3,15.3,12.3,2.2,100900.0,0.0,90.0,2005,7
6.0,3.4,174.0,17.6,13.8,10.1,1.6,100980.0,0.0,90.0,2005,7
6.0,5.5,211.0,19.9,16.5,13.1,0.6,100810.0,0.0,89.0,2005,7
7.0,1.1,123.0,20.2,16.3,12.4,0.4,101390.0,0.0,89.0,2005,7
6.0,3.8,181.0,20.3,16.5,12.7,0.0,101910.0,0.0,89.0,2005,7
6.0,5.5,210.0,22.8,18.5,14.2,0.0,102390.0,0.0,89.0,2005,7
4.0,14.6,333.0,29.3,21.8,14.4,0.0,102860.0,0.0,89.0,2005,7
5.0,11.2,290.0,27.7,23.0,18.4,0.0,103130.0,0.0,88.0,2005,7
3.0,13.2,315.0,27.3,20.8,14.3,0.0,102990.0,0.0,88.0,2005,7
3.0,11.6,295.0,30.0,22.1,14.2,0.0,102460.0,0.0,87.0,2005,7
3.0,14.4,328.0,30.9,24.5,18.1,0.0,101870.0,0.0,86.0,2005,7
5.0,10.3,276.0,28.2,22.4,16.6,0.0,101460.0,0.0,86.0,2005,7
4.0,13.5,316.0,24.3,19.4,14.5,0.0,101720.0,0.0,85.0,2005,7
1.0,14.7,330.0,29.0,21.8,14.6,0.0,101520.0,0.0,84.0,2005,7
4.0,8.3,247.0,26.4,21.0,15.6,0.4,100880.0,0.0,83.0,2005,7
4.0,8.4,248.0,23.8,18.5,13.2,0.0,101570.0,0.0,83.0,2005,7
3.0,11.5,289.0,25.1,20.0,14.8,0.0,102010.0,0.0,82.0,2005,7
2.0,12.5,300.0,23.2,17.4,11.6,0.0,102070.0,0.0,82.0,2005,7
5.0,4.1,180.0,22.0,17.2,12.5,0.0,101650.0,0.0,81.0,2005,7
7.0,0.7,106.0,22.4,19.3,16.2,3.8,100930.0,0.0,80.0,2005,7
7.0,2.9,157.0,21.8,18.4,14.9,10.8,100310.0,0.0,80.0,2005,7
8.0,0.2,88.0,18.1,16.8,15.5,0.4,100390.0,0.0,79.0,2005,7
7.0,0.3,92.0,20.2,17.0,13.9,3.8,101130.0,0.0,79.0,2005,7
8.0,0.0,74.0,17.5,15.1,12.7,3.0,100900.0,0.0,79.0,2005,7
6.0,5.7,202.0,25.3,20.3,13.3,0.2,100770.0,0.0,79.0,2005,7
5.0,10.6,270.0,23.4,19.0,14.7,0.0,101070.0,0.0,79.0,2005,7
6.0,2.1,138.0,21.5,17.2,12.9,9.2,101150.0,0.0,79.0,2005,7
7.0,0.2,85.0,19.6,16.9,14.2,9.0,101390.0,0.0,79.0,2005,7
6.0,2.2,138.0,21.8,17.8,13.9,0.0,101820.0,0.0,79.0,2005,8
2.0,11.3,274.0,24.9,18.6,12.3,0.2,102100.0,0.0,79.0,2005,8
5.0,11.0,270.0,23.8,19.2,14.5,0.0,102190.0,0.0,79.0,2005,8
6.0,9.4,248.0,22.9,17.6,12.4,6.8,102510.0,0.0,79.0,2005,8
7.0,6.2,203.0,22.4,18.0,13.6,0.2,101860.0,0.0,79.0,2005,8
6.0,2.4,139.0,20.6,15.8,10.9,0.0,102080.0,0.0,79.0,2005,8
3.0,12.7,285.0,21.6,16.0,10.5,0.0,101900.0,0.0,78.0,2005,8
2.0,14.1,300.0,23.2,16.8,10.3,0.0,102020.0,0.0,78.0,2005,8
5.0,12.8,284.0,25.7,18.7,11.7,0.0,101660.0,0.0,78.0,2005,8
3.0,10.7,258.0,25.1,19.4,13.8,0.0,101620.0,0.0,77.0,2005,8
5.0,8.6,230.0,26.4,20.2,14.0,0.0,101520.0,0.0,77.0,2005,8
6.0,3.2,149.0,22.5,18.5,14.5,0.0,101520.0,0.0,76.0,2005,8
6.0,3.2,149.0,22.2,17.2,12.3,6.8,101560.0,0.0,76.0,2005,8
5.0,6.1,193.0,20.2,16.2,12.1,0.4,101740.0,0.0,75.0,2005,8
4.0,10.7,251.0,23.8,17.6,11.3,0.0,102470.0,0.0,75.0,2005,8
2.0,10.3,245.0,25.6,18.6,11.7,0.0,102240.0,0.0,74.0,2005,8
1.0,12.7,271.0,26.8,20.4,14.0,0.0,101890.0,0.0,74.0,2005,8
3.0,9.6,234.0,29.0,22.0,15.1,6.0,101340.0,0.0,74.0,2005,8
7.0,0.0,64.0,18.5,16.8,15.1,3.0,101540.0,0.0,73.0,2005,8
6.0,6.6,193.0,20.5,17.1,13.7,0.0,102190.0,0.0,73.0,2005,8
4.0,9.7,231.0,24.8,19.7,14.6,0.6,102260.0,0.0,72.0,2005,8
7.0,0.0,62.0,19.1,16.4,13.7,9.2,101700.0,0.0,72.0,2005,8
6.0,10.2,234.0,22.2,17.0,11.7,0.0,101850.0,0.0,72.0,2005,8
7.0,0.5,83.0,16.9,15.2,13.4,8.4,100830.0,0.0,72.0,2005,8
3.0,10.0,228.0,19.1,15.4,11.7,0.8,100460.0,0.0,72.0,2005,8
5.0,7.6,198.0,19.6,14.8,10.1,0.0,101460.0,0.0,72.0,2005,8
7.0,1.9,113.0,21.3,17.2,13.1,0.0,101740.0,0.0,72.0,2005,8
3.0,12.5,251.0,24.4,18.0,11.5,0.0,102110.0,0.0,72.0,2005,8
1.0,12.7,251.0,26.1,19.3,12.5,0.0,102290.0,0.0,72.0,2005,8
2.0,12.3,245.0,27.6,21.7,15.8,0.0,102320.0,0.0,71.0,2005,8
4.0,9.2,210.0,31.8,24.6,17.4,0.0,101150.0,0.0,71.0,2005,8
6.0,6.7,172.0,24.5,20.6,16.7,0.0,101400.0,0.0,70.0,2005,9
3.0,8.3,189.0,24.0,19.0,14.0,0.0,102510.0,0.0,70.0,2005,9
6.0,7.3,176.0,26.3,20.6,15.0,0.0,102720.0,0.0,69.0,2005,9
6.0,7.8,180.0,29.4,23.0,16.5,12.0,102000.0,0.0,69.0,2005,9
7.0,1.7,97.0,22.0,20.2,18.5,0.0,101300.0,0.0,68.0,2005,9
5.0,2.1,103.0,21.8,19.0,16.1,0.2,100990.0,0.0,68.0,2005,9
4.0,8.9,187.0,26.1,19.8,13.6,0.0,101130.0,0.0,68.0,2005,9
1.0,12.1,217.0,25.0,19.8,14.5,0.0,101210.0,0.0,67.0,2005,9
5.0,6.6,159.0,26.8,19.9,13.0,7.9,100950.0,0.0,67.0,2005,9
7.0,0.6,71.0,23.4,20.2,17.0,0.2,100980.0,0.0,67.0,2005,9
8.0,0.0,50.0,17.1,16.1,15.1,0.0,101460.0,0.0,66.0,2005,9
7.0,6.4,153.0,22.2,,14.3,0.0,102140.0,0.0,66.0,2005,9
4.0,9.2,181.0,22.9,17.4,12.0,0.0,102450.0,0.0,66.0,2005,9
5.0,2.6,103.0,24.9,20.4,15.8,2.6,102130.0,0.0,65.0,2005,9
7.0,1.2,79.0,22.0,18.4,14.9,9.2,101440.0,0.0,65.0,2005,9
4.0,6.3,146.0,16.2,13.6,10.9,0.0,101790.0,0.0,65.0,2005,9
2.0,10.3,184.0,16.9,11.3,5.7,0.0,102610.0,0.0,64.0,2005,9
7.0,0.5,63.0,16.5,12.2,7.8,0.0,102770.0,0.0,64.0,2005,9
7.0,1.3,78.0,19.2,16.2,13.1,0.0,102580.0,0.0,64.0,2005,9
6.0,3.6,109.0,21.8,16.2,10.7,0.0,102460.0,0.0,64.0,2005,9
7.0,0.9,69.0,21.1,17.6,14.0,0.0,102260.0,0.0,63.0,2005,9
5.0,7.0,144.0,21.3,16.1,10.9,0.0,101880.0,0.0,63.0,2005,9
4.0,2.2,88.0,19.2,14.8,10.5,1.8,101300.0,0.0,62.0,2005,9
5.0,7.1,142.0,18.1,12.4,6.8,0.4,101730.0,0.0,62.0,2005,9
4.0,6.4,133.0,21.7,16.8,11.9,0.2,101040.0,0.0,62.0,2005,9
5.0,2.2,85.0,18.3,14.2,10.2,2.8,101530.0,0.0,61.0,2005,9
6.0,4.6,112.0,20.4,17.2,13.9,0.0,101410.0,0.0,60.0,2005,9
5.0,3.2,95.0,16.3,12.2,8.1,7.4,101790.0,0.0,60.0,2005,9
5.0,6.8,131.0,16.9,12.8,8.6,2.0,101950.0,0.0,59.0,2005,9
8.0,0.0,39.0,20.1,15.9,11.7,0.8,101680.0,0.0,59.0,2005,9
4.0,7.8,137.0,16.4,13.4,10.4,0.4,101470.0,0.0,59.0,2005,10
4.0,7.9,136.0,15.8,12.0,8.2,0.0,102480.0,0.0,59.0,2005,10
6.0,2.6,82.0,16.4,11.1,5.8,0.0,103110.0,0.0,59.0,2005,10
5.0,3.4,90.0,17.6,13.4,9.3,0.0,103050.0,0.0,58.0,2005,10
5.0,0.0,36.0,16.7,13.4,10.0,0.0,102740.0,0.0,58.0,2005,10
8.0,0.0,36.0,16.0,14.3,12.6,0.0,102400.0,0.0,57.0,2005,10
8.0,0.0,35.0,17.8,16.0,14.3,0.0,101940.0,0.0,57.0,2005,10
7.0,0.2,42.0,19.9,16.6,13.3,1.6,101470.0,0.0,56.0,2005,10
6.0,7.3,120.0,16.9,12.2,7.5,0.0,102050.0,0.0,56.0,2005,10
4.0,8.3,126.0,22.9,16.0,9.2,0.0,101480.0,0.0,56.0,2005,10
6.0,3.5,83.0,22.9,18.6,14.4,0.2,101000.0,0.0,55.0,2005,10
7.0,0.1,37.0,19.9,18.4,16.8,11.0,100960.0,0.0,55.0,2005,10
8.0,0.1,36.0,15.4,13.8,12.2,1.2,101820.0,0.0,55.0,2005,10
7.0,0.0,31.0,16.7,14.4,12.1,0.0,102680.0,0.0,54.0,2005,10
4.0,6.3,103.0,20.7,,13.2,0.0,102570.0,0.0,54.0,2005,10
3.0,5.4,94.0,18.5,14.8,11.2,1.0,102150.0,0.0,54.0,2005,10
6.0,2.9,71.0,18.0,14.4,10.8,0.0,102080.0,0.0,54.0,2005,10
7.0,0.0,29.0,14.1,11.8,9.6,4.4,101400.0,0.0,54.0,2005,10
7.0,1.7,56.0,16.3,13.3,10.3,15.2,100700.0,0.0,54.0,2005,10
6.0,6.8,99.0,16.6,13.4,10.1,4.2,100640.0,0.0,53.0,2005,10
6.0,4.2,78.0,17.3,13.8,10.3,2.2,99590.0,0.0,54.0,2005,10
6.0,0.7,42.0,16.1,13.7,11.3,0.0,100000.0,0.0,54.0,2005,10
6.0,2.9,65.0,16.6,11.6,6.5,9.6,101210.0,0.0,54.0,2005,10
8.0,0.0,26.0,17.3,13.3,9.3,13.4,100740.0,0.0,55.0,2005,10
5.0,4.5,76.0,17.5,15.8,14.1,0.2,100270.0,0.0,55.0,2005,10
6.0,0.1,29.0,18.4,15.4,12.3,0.0,101290.0,0.0,56.0,2005,10
4.0,8.3,99.0,21.0,17.2,13.5,2.6,100920.0,0.0,57.0,2005,10
7.0,0.7,38.0,17.9,15.8,13.7,1.4,100890.0,0.0,58.0,2005,10
5.0,1.9,50.0,18.8,14.4,10.1,0.0,100940.0,0.0,59.0,2005,10
6.0,1.6,47.0,19.4,16.3,13.2,0.8,100550.0,0.0,59.0,2005,10
7.0,0.7,36.0,15.5,14.3,13.1,4.0,100540.0,0.0,59.0,2005,10
4.0,7.1,85.0,17.0,13.2,9.3,5.4,100930.0,0.0,59.0,2005,11
7.0,0.0,22.0,17.5,13.8,10.0,6.2,100300.0,0.0,59.0,2005,11
5.0,0.3,29.0,16.2,15.4,14.5,0.2,100160.0,0.0,60.0,2005,11
2.0,6.2,76.0,13.8,11.4,8.9,0.0,101190.0,0.0,61.0,2005,11
4.0,3.0,54.0,14.5,9.2,3.9,0.2,101930.0,0.0,62.0,2005,11
7.0,0.0,21.0,14.6,10.8,7.0,6.2,101490.0,0.0,64.0,2005,11
2.0,5.6,69.0,14.5,11.5,8.5,0.4,101700.0,0.0,65.0,2005,11
6.0,1.7,41.0,16.6,13.6,10.6,1.8,101090.0,,66.0,2005,11
3.0,6.8,74.0,12.5,9.0,5.4,0.2,102270.0,0.0,68.0,2005,11
6.0,0.0,19.0,14.9,10.0,5.1,0.2,102910.0,0.0,69.0,2005,11
8.0,0.1,22.0,14.7,13.5,12.3,2.0,101990.0,0.0,70.0,2005,11
4.0,2.9,48.0,11.5,8.8,6.2,0.0,101370.0,0.0,71.0,2005,11
4.0,2.2,42.0,10.7,6.5,2.3,0.2,102520.0,0.0,72.0,2005,11
0.0,6.8,69.0,10.0,5.2,0.5,1.0,102630.0,0.0,73.0,2005,11
5.0,1.7,37.0,12.2,7.3,2.4,0.4,101200.0,0.0,73.0,2005,11
4.0,3.9,51.0,8.3,6.8,5.2,0.0,100980.0,0.0,74.0,2005,11
1.0,7.6,70.0,7.2,3.1,-1.0,0.0,101740.0,0.0,74.0,2005,11
0.0,7.4,69.0,8.0,2.6,-2.8,0.2,102480.0,0.0,75.0,2005,11
0.0,6.6,64.0,8.7,3.4,-2.0,0.2,103140.0,0.0,75.0,2005,11
3.0,6.4,62.0,6.3,1.6,-3.0,0.2,103320.0,0.0,75.0,2005,11
0.0,5.7,58.0,8.1,2.6,-2.8,0.2,103460.0,0.0,76.0,2005,11
4.0,2.2,37.0,9.5,4.4,-0.6,0.2,103760.0,0.0,76.0,2005,11
5.0,1.9,35.0,7.3,4.6,2.0,0.0,103700.0,,76.0,2005,11
5.0,0.1,18.0,10.0,6.0,1.9,2.0,101560.0,0.0,76.0,2005,11
4.0,2.7,39.0,3.9,1.8,-0.4,0.0,99340.0,0.0,76.0,2005,11
4.0,0.2,19.0,6.4,3.3,0.2,0.6,99230.0,0.0,77.0,2005,11
6.0,0.4,21.0,4.8,3.0,1.1,0.0,99770.0,0.0,77.0,2005,11
7.0,0.4,21.0,5.0,3.5,2.0,0.4,99970.0,0.0,77.0,2005,11
6.0,3.4,41.0,6.1,3.2,0.3,0.0,100760.0,0.0,77.0,2005,11
6.0,0.0,14.0,9.4,4.0,-1.4,0.8,100880.0,0.0,77.0,2005,11
8.0,0.0,14.0,9.8,5.6,1.5,13.0,99670.0,0.0,77.0,2005,12
7.0,2.1,31.0,11.0,8.9,6.8,6.8,97970.0,0.0,77.0,2005,12
6.0,2.1,30.0,10.5,8.5,6.5,0.8,98430.0,0.0,78.0,2005,12
4.0,1.7,28.0,9.8,7.2,4.7,0.0,99110.0,0.0,79.0,2005,12
8.0,0.0,13.0,8.5,6.6,4.7,0.0,99770.0,0.0,79.0,2005,12
4.0,0.1,15.0,6.9,3.6,0.3,0.2,100610.0,0.0,80.0,2005,12
3.0,4.4,41.0,7.6,3.8,0.0,6.0,101370.0,0.0,81.0,2005,12
5.0,0.3,17.0,8.4,4.8,1.2,0.4,101510.0,0.0,82.0,2005,12
6.0,1.8,27.0,4.9,3.2,1.6,0.0,103640.0,0.0,82.0,2005,12
1.0,3.9,38.0,7.6,4.2,0.7,0.2,104050.0,0.0,83.0,2005,12
2.0,1.9,28.0,7.6,2.8,-2.1,0.2,103920.0,0.0,84.0,2005,12
5.0,1.9,28.0,8.8,3.8,-1.2,0.0,103870.0,0.0,85.0,2005,12
7.0,0.8,20.0,8.4,6.6,4.7,0.0,103930.0,0.0,86.0,2005,12
8.0,0.3,16.0,9.0,6.2,3.3,0.0,103240.0,0.0,87.0,2005,12
5.0,3.4,35.0,11.4,8.8,6.1,0.2,102460.0,0.0,88.0,2005,12
5.0,3.4,35.0,12.6,10.0,7.5,0.0,101380.0,0.0,89.0,2005,12
0.0,6.3,47.0,4.2,2.6,0.9,0.0,102150.0,0.0,90.0,2005,12
3.0,5.3,43.0,8.3,2.4,-3.5,0.4,102270.0,0.0,91.0,2005,12
1.0,6.1,46.0,9.3,3.8,-1.8,0.0,102320.0,0.0,91.0,2005,12
6.0,0.6,19.0,8.0,2.8,-2.3,0.2,103020.0,0.0,92.0,2005,12
8.0,0.4,17.0,10.1,5.6,1.1,0.0,103110.0,0.0,92.0,2005,12
7.0,0.3,16.0,10.1,8.0,6.0,0.0,103050.0,0.0,92.0,2005,12
8.0,0.0,12.0,9.7,8.0,6.2,0.0,102700.0,0.0,92.0,2005,12
5.0,4.7,41.0,11.1,8.3,5.5,0.2,102570.0,0.0,91.0,2005,12
4.0,3.4,35.0,6.9,4.0,1.0,0.0,102670.0,0.0,91.0,2005,12
6.0,0.8,20.0,5.8,3.6,1.5,0.8,102040.0,0.0,90.0,2005,12
3.0,2.2,29.0,2.6,1.3,0.0,0.2,101510.0,0.0,90.0,2005,12
3.0,5.3,44.0,2.1,0.3,-1.5,0.0,101710.0,0.0,89.0,2005,12
8.0,0.1,14.0,3.4,1.3,-0.8,2.8,101620.0,0.0,88.0,2005,12
7.0,0.0,12.0,9.6,,-1.4,11.8,99950.0,0.0,87.0,2005,12
5.0,2.1,29.0,8.8,5.4,1.9,0.2,99380.0,0.0,86.0,2005,12
7.0,0.6,19.0,8.3,6.1,3.9,0.0,100280.0,0.0,86.0,2006,1
8.0,0.3,17.0,7.6,6.4,5.3,0.0,102360.0,0.0,86.0,2006,1
8.0,0.0,13.0,9.5,7.5,5.5,1.0,102780.0,,87.0,2006,1
5.0,0.0,13.0,6.8,6.4,5.9,0.0,102910.0,0.0,88.0,2006,1
7.0,1.1,24.0,3.8,3.1,2.4,0.0,102140.0,0.0,88.0,2006,1
8.0,0.2,16.0,4.5,3.3,2.1,1.2,102130.0,0.0,90.0,2006,1
7.0,0.0,13.0,4.2,2.5,0.8,0.6,102420.0,0.0,90.0,2006,1
8.0,0.0,13.0,5.0,3.0,0.9,5.0,102390.0,0.0,91.0,2006,1
8.0,0.0,14.0,7.1,,4.1,0.0,102540.0,0.0,91.0,2006,1
8.0,0.0,14.0,9.7,7.0,4.2,1.6,102230.0,0.0,92.0,2006,1
4.0,3.4,39.0,10.3,8.6,7.0,0.0,102160.0,0.0,92.0,2006,1
4.0,1.3,27.0,7.2,2.4,-2.5,0.2,102880.0,0.0,93.0,2006,1
7.0,0.0,14.0,8.5,5.3,2.1,0.0,102190.0,0.0,93.0,2006,1
8.0,0.0,14.0,9.3,8.1,6.9,1.0,102000.0,0.0,94.0,2006,1
7.0,0.4,20.0,10.1,8.3,6.5,0.2,101560.0,0.0,94.0,2006,1
8.0,0.0,15.0,9.5,7.6,5.6,4.2,100900.0,0.0,93.0,2006,1
6.0,0.1,17.0,10.0,7.9,5.8,0.4,100440.0,0.0,93.0,2006,1
8.0,0.0,15.0,12.8,9.1,5.4,0.2,101400.0,0.0,93.0,2006,1
8.0,0.0,16.0,11.2,9.4,7.7,0.6,101890.0,0.0,93.0,2006,1
4.0,4.2,48.0,9.3,8.6,8.0,0.2,101660.0,0.0,93.0,2006,1
0.0,5.2,54.0,9.9,6.0,2.2,0.0,102790.0,0.0,93.0,2006,1
3.0,4.2,49.0,7.1,3.1,-0.9,0.2,103670.0,0.0,93.0,2006,1
7.0,0.0,17.0,3.5,2.0,0.6,0.0,103600.0,0.0,94.0,2006,1
0.0,5.2,56.0,5.0,1.6,-1.8,0.0,103100.0,0.0,93.0,2006,1
6.0,1.4,33.0,6.9,2.4,-2.2,0.0,102660.0,0.0,92.0,2006,1
4.0,4.1,52.0,6.1,3.0,-0.1,0.0,102660.0,0.0,92.0,2006,1
7.0,3.6,49.0,5.5,3.1,0.7,0.0,102530.0,0.0,92.0,2006,1
2.0,5.5,61.0,7.0,3.1,-0.8,0.2,102590.0,0.0,92.0,2006,1
2.0,7.9,75.0,7.3,3.8,0.2,0.0,103140.0,0.0,92.0,2006,1
8.0,0.0,19.0,6.4,3.8,1.3,0.0,103190.0,0.0,92.0,2006,1
6.0,2.7,46.0,6.5,5.1,3.7,0.0,102740.0,0.0,92.0,2006,1
8.0,0.0,19.0,2.0,1.5,1.0,0.0,102350.0,0.0,92.0,2006,2
8.0,0.0,20.0,0.2,-0.6,-1.3,0.0,102310.0,0.0,92.0,2006,2
8.0,0.0,20.0,3.6,,-2.1,0.0,102480.0,0.0,93.0,2006,2
6.0,0.0,20.0,5.7,2.0,-1.6,0.0,102960.0,0.0,93.0,2006,2
6.0,2.6,49.0,8.9,4.6,0.2,0.0,103280.0,0.0,93.0,2006,2
8.0,0.0,21.0,8.2,4.2,0.3,0.0,103000.0,0.0,93.0,2006,2
