date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,lower_thames_group
19970923,1.0,10.4,174.0,20.4,15.6,9.9,0.0,102690.0,0.0,52
19970924,6.0,3.0,97.0,19.8,15.2,10.0,0.0,102730.0,0.0,51
19970925,6.0,2.1,84.0,22.1,17.6,15.4,0.0,102730.0,0.0,51
19970926,5.0,6.6,134.0,19.4,17.6,13.2,0.0,102570.0,0.0,50
19970927,7.0,0.1,46.0,19.9,16.5,13.6,0.0,101930.0,0.0,50
19970928,6.0,2.8,90.0,23.5,15.0,10.1,0.0,101710.0,0.0,49
19970929,7.0,3.7,100.0,21.6,17.8,12.1,0.0,102070.0,0.0,48
19970930,7.0,0.2,47.0,25.5,18.4,15.2,0.0,102380.0,0.0,48
19971001,4.0,7.5,134.0,19.7,20.8,16.0,0.0,101960.0,0.0,47
19971002,3.0,10.2,155.0,18.8,16.1,12.5,0.0,101980.0,0.0,47
19971003,6.0,4.0,98.0,20.4,15.1,11.4,0.0,102150.0,0.0,46
19971004,3.0,6.6,122.0,17.8,15.4,10.4,0.0,102110.0,0.0,46
19971005,4.0,0.5,50.0,21.6,13.8,9.8,0.0,101490.0,0.0,45
19971006,6.0,5.0,104.0,17.3,16.0,10.5,7.8,100230.0,0.0,44
19971007,6.0,5.0,103.0,18.5,14.4,11.5,4.0,99730.0,0.0,44
19971008,8.0,0.0,35.0,19.4,15.3,12.1,4.4,99840.0,0.0,44
19971009,7.0,0.9,54.0,17.7,16.6,13.8,5.6,100020.0,0.0,44
19971010,3.0,8.9,131.0,11.9,14.1,10.5,0.0,100450.0,0.0,44
19971011,7.0,0.0,33.0,12.6,10.6,9.4,12.8,100320.0,0.0,44
19971012,6.0,7.9,120.0,12.1,10.9,9.2,0.0,101210.0,0.0,45
19971013,5.0,4.2,88.0,13.3,9.2,6.3,0.4,102020.0,0.0,46
19971014,6.0,0.1,35.0,13.9,8.0,2.6,9.6,102430.0,0.0,47
19971015,8.0,0.0,31.0,17.3,9.6,5.4,0.0,101180.0,0.0,47
19971016,7.0,0.0,30.0,19.5,13.8,10.2,0.2,101220.0,0.0,48
19971017,7.0,5.9,97.0,22.5,16.2,12.8,0.0,101160.0,0.0,48
19971018,3.0,9.7,123.0,22.8,17.0,11.6,0.1,101710.0,0.0,49
19971019,2.0,7.2,104.0,13.6,16.4,10.0,0.0,101630.0,0.0,49
19971020,8.0,0.0,28.0,13.0,12.5,11.4,0.0,101770.0,0.0,49
19971021,2.0,9.4,116.0,13.9,10.8,8.6,0.0,101850.0,0.0,49
19971022,2.0,9.0,111.0,13.8,8.6,3.2,0.0,101520.0,0.0,49
19971023,4.0,7.6,101.0,12.0,9.5,5.2,0.0,101870.0,0.0,49
19971024,5.0,6.2,90.0,12.1,9.6,7.1,0.0,102740.0,0.0,49
19971025,3.0,9.2,108.0,12.7,6.6,1.2,0.0,102970.0,0.0,48
19971026,5.0,6.9,92.0,13.3,6.4,0.1,0.0,102700.0,0.0,48
19971027,5.0,2.2,55.0,9.8,8.4,3.6,0.0,102760.0,0.0,48
19971028,0.0,9.5,105.0,11.8,5.9,2.0,0.0,103430.0,0.0,48
19971029,1.0,9.1,101.0,10.6,5.2,-1.5,0.0,103640.0,0.0,48
19971030,5.0,4.6,71.0,13.3,4.0,-2.5,0.0,103310.0,0.0,48
19971031,1.0,8.7,96.0,12.6,6.0,-1.4,0.0,103270.0,0.0,47
19971101,0.0,8.5,94.0,9.2,5.8,-1.0,0.2,102710.0,0.0,47
19971102,4.0,2.9,56.0,11.6,4.6,0.0,0.2,102190.0,0.0,47
19971103,5.0,1.8,46.0,14.2,6.6,1.7,0.0,101610.0,0.0,46
19971104,6.0,3.1,55.0,15.9,10.0,5.9,1.0,100390.0,0.0,46
19971105,7.0,4.7,66.0,14.5,11.6,7.2,3.7,99350.0,0.0,46
19971106,7.0,0.0,21.0,13.8,12.6,10.7,0.0,98460.0,0.0,46
19971107,7.0,2.6,49.0,13.9,10.8,7.8,3.6,98730.0,0.0,
19971108,6.0,4.7,63.0,10.4,11.6,9.3,1.2,98470.0,0.0,47
19971109,5.0,2.1,44.0,11.4,8.9,7.4,0.2,98550.0,0.0,48
19971110,3.0,5.4,65.0,12.5,9.3,7.2,0.6,98950.0,0.0,48
19971111,4.0,4.3,58.0,11.3,8.0,3.6,0.0,99360.0,0.0,49
19971112,2.0,6.4,69.0,10.0,5.4,-0.4,0.0,100190.0,0.0,50
19971113,4.0,1.4,36.0,13.6,5.1,0.2,0.4,100500.0,0.0,51
19971114,5.0,0.3,24.0,15.3,6.9,0.2,0.7,100930.0,0.0,
19971115,8.0,0.0,18.0,16.4,9.4,3.4,2.6,101180.0,0.0,51
19971116,7.0,0.0,18.0,15.4,15.0,13.5,0.0,101290.0,0.0,51
19971117,8.0,0.0,17.0,13.6,14.0,12.6,0.0,101060.0,0.0,51
19971118,7.0,0.0,17.0,13.3,12.0,10.5,2.7,100200.0,0.0,51
19971119,6.0,0.3,22.0,12.2,11.6,10.0,8.0,99580.0,0.0,52
19971120,6.0,1.3,32.0,10.9,11.1,10.0,2.8,99030.0,0.0,52
19971121,4.0,2.5,40.0,12.7,7.8,4.8,0.8,100400.0,0.0,53
19971122,4.0,4.2,49.0,11.7,7.8,3.0,4.2,101250.0,0.0,54
19971123,5.0,4.1,48.0,9.0,8.3,4.9,0.2,101650.0,0.0,56
19971124,8.0,0.0,16.0,10.1,8.0,6.9,0.2,101030.0,0.0,57
19971125,8.0,0.0,15.0,11.9,7.7,5.3,0.0,100330.0,0.0,58
19971126,8.0,0.0,15.0,11.1,9.2,6.6,4.6,100610.0,0.0,59
19971127,8.0,0.0,15.0,14.1,10.1,9.1,7.4,100740.0,0.0,60
19971128,7.0,3.0,39.0,12.1,11.0,8.0,0.2,100090.0,0.0,61
19971129,6.0,3.7,43.0,8.9,10.3,8.5,1.6,99980.0,0.0,62
19971130,6.0,0.0,14.0,6.4,8.6,8.4,0.0,101160.0,0.0,63
19971201,6.0,0.2,17.0,4.0,3.2,0.0,6.0,101470.0,0.0,64
19971202,7.0,0.3,18.0,4.9,2.4,0.7,0.0,101040.0,0.0,65
19971203,6.0,0.0,13.0,6.9,2.8,0.6,0.0,101860.0,0.0,66
19971204,3.0,4.2,41.0,9.1,4.3,1.7,0.0,102300.0,0.0,67
19971205,6.0,2.1,30.0,11.2,3.7,-1.7,0.0,102420.0,0.0,68
19971206,7.0,1.4,25.0,11.5,5.5,-0.2,0.0,101940.0,0.0,69
19971207,7.0,0.2,16.0,13.3,9.2,6.9,1.0,101020.0,0.0,70
19971208,6.0,3.5,37.0,14.0,10.8,8.2,0.2,99930.0,0.0,71
19971209,7.0,0.6,19.0,15.0,11.0,8.0,5.0,100420.0,0.0,71
19971210,7.0,2.8,33.0,14.5,12.3,9.6,0.6,100000.0,0.0,72
19971211,7.0,2.2,29.0,9.1,13.0,11.4,0.2,100000.0,0.0,73
19971212,4.0,6.5,49.0,8.3,7.2,5.3,0.0,102050.0,0.0,74
19971213,4.0,3.4,35.0,9.9,4.2,0.2,0.0,103160.0,0.0,74
19971214,4.0,6.6,49.0,6.3,6.2,2.4,0.0,103180.0,0.0,75
19971215,7.0,0.2,15.0,3.2,5.0,3.7,0.0,103220.0,0.0,75
19971216,8.0,0.0,12.0,7.8,3.1,3.0,0.2,102200.0,0.0,75
19971217,8.0,0.0,12.0,10.3,3.4,-0.9,6.8,100370.0,0.0,75
19971218,8.0,0.0,12.0,8.8,5.0,-0.2,4.4,99600.0,0.0,74
19971219,8.0,0.0,12.0,9.9,8.3,7.8,0.0,99680.0,0.0,74
19971220,8.0,0.0,12.0,6.6,8.4,6.9,0.0,100290.0,0.0,74
19971221,8.0,0.0,12.0,8.4,6.3,6.0,0.0,101310.0,0.0,74
19971222,8.0,0.0,12.0,13.3,6.2,4.1,5.2,101340.0,0.0,73
19971223,8.0,0.2,15.0,13.9,9.9,6.5,1.4,101390.0,0.0,73
19971224,7.0,0.0,12.0,12.6,11.2,8.4,4.0,101070.0,0.0,73
19971225,5.0,0.1,14.0,9.6,10.4,8.3,4.8,100190.0,0.0,72
19971226,6.0,2.1,28.0,8.4,8.6,7.6,3.2,100000.0,0.0,72
19971227,5.0,2.2,29.0,7.7,5.9,3.4,0.0,100880.0,0.0,72
19971228,5.0,0.2,15.0,9.1,4.0,0.2,0.2,101100.0,0.0,71
19971229,6.0,0.9,21.0,12.3,5.7,2.3,1.0,100820.0,0.0,71
19971230,7.0,2.1,29.0,9.4,7.9,3.5,3.0,100170.0,0.0,71
19971231,5.0,6.0,47.0,10.0,8.1,6.8,0.0,100140.0,0.0,70
19980101,6.0,3.5,36.0,12.7,6.2,2.3,12.4,100190.0,0.0,71
19980102,5.0,0.9,22.0,11.5,8.5,4.3,7.0,98590.0,0.0,72
19980103,6.0,2.3,31.0,9.3,9.0,6.4,5.8,99120.0,0.0,73
19980104,6.0,0.1,15.0,7.6,6.2,3.2,12.0,99170.0,0.0,74
19980105,5.0,2.6,33.0,12.3,5.0,2.3,6.6,99480.0,0.0,75
19980106,5.0,0.5,19.0,11.3,6.6,1.0,4.4,100740.0,0.0,76
19980107,5.0,4.2,42.0,13.4,6.8,2.2,2.2,100490.0,0.0,77
19980108,6.0,0.2,17.0,15.0,9.1,4.8,0.8,101370.0,0.0,78
19980109,6.0,4.7,45.0,13.1,12.8,10.6,0.0,102210.0,0.0,79
19980110,4.0,6.3,53.0,11.8,10.1,7.1,0.2,102120.0,0.0,81
19980111,6.0,0.6,21.0,12.0,8.1,4.4,0.0,101460.0,0.0,81
19980112,8.0,0.0,14.0,12.6,9.6,7.1,0.0,101210.0,0.0,82
19980113,6.0,2.4,34.0,10.8,10.1,7.6,7.2,99880.0,0.0,83
19980114,5.0,4.2,45.0,11.7,9.2,7.5,1.0,100340.0,0.0,84
19980115,5.0,2.9,38.0,9.4,8.5,5.3,0.0,100750.0,0.0,85
19980116,4.0,3.8,44.0,10.4,7.9,6.4,0.0,101060.0,0.0,86
19980117,7.0,2.2,35.0,9.7,5.9,1.4,2.2,102100.0,0.0,86
19980118,8.0,0.1,18.0,6.5,8.0,6.3,6.4,99410.0,0.0,87
19980119,6.0,0.1,18.0,5.4,6.4,6.2,0.0,100340.0,0.0,88
19980120,4.0,4.6,50.0,7.3,3.2,0.9,0.0,102830.0,0.0,88
19980121,7.0,0.3,21.0,6.1,2.8,-1.6,0.0,103540.0,0.0,89
19980122,6.0,0.0,16.0,4.9,4.0,1.8,0.0,103210.0,0.0,89
19980123,6.0,0.1,19.0,7.4,1.6,-1.6,0.0,103180.0,0.0,90
19980124,6.0,5.1,56.0,4.8,3.4,-0.7,0.0,103360.0,0.0,90
19980125,6.0,0.0,17.0,5.6,3.5,2.2,0.0,103320.0,0.0,91
19980126,5.0,5.7,61.0,4.4,3.9,2.2,0.0,103310.0,0.0,91
19980127,7.0,0.0,18.0,5.1,2.5,0.6,0.0,102580.0,0.0,92
19980128,7.0,3.6,50.0,8.0,3.6,2.1,0.2,102270.0,0.0,92
19980129,7.0,0.9,30.0,7.7,4.4,0.7,0.0,102380.0,0.0,92
19980130,7.0,3.3,49.0,6.5,4.6,1.4,0.0,102100.0,0.0,93
19980131,7.0,0.0,19.0,2.6,4.8,3.0,0.2,102030.0,0.0,93
19980201,4.0,5.0,62.0,7.4,0.1,-2.4,0.0,101910.0,0.0,93
19980202,4.0,6.2,70.0,6.7,1.8,-3.9,0.0,101390.0,0.0,94
19980203,4.0,6.2,71.0,9.5,2.8,-1.2,0.0,101450.0,0.0,94
19980204,3.0,7.5,80.0,11.0,3.3,-2.9,0.0,101520.0,0.0,94
19980205,5.0,3.0,52.0,9.6,5.2,-0.7,0.0,102030.0,0.0,94
19980206,7.0,0.0,21.0,9.0,7.1,4.6,2.8,101970.0,0.0,94
19980207,5.0,5.9,73.0,11.8,6.0,3.0,0.0,101900.0,0.0,94
19980208,6.0,4.7,67.0,10.9,6.3,0.8,0.0,102570.0,0.0,94
19980209,7.0,2.5,51.0,12.1,7.2,3.4,0.0,102360.0,0.0,94
19980210,7.0,1.8,46.0,15.3,9.4,6.7,0.0,102590.0,0.0,94
19980211,7.0,2.9,56.0,15.5,11.5,7.7,0.0,102580.0,0.0,94
19980212,7.0,1.9,48.0,18.6,11.0,6.6,0.0,102850.0,0.0,94
19980213,3.0,8.5,97.0,17.7,13.2,7.9,0.0,103250.0,0.0,95
19980214,1.0,8.5,98.0,15.9,10.4,3.1,0.0,103240.0,0.0,95
19980215,6.0,3.6,65.0,12.5,10.0,4.1,0.0,102800.0,0.0,96
19980216,6.0,3.4,65.0,13.4,9.7,6.9,0.0,102320.0,0.0,97
19980217,2.0,8.0,99.0,11.7,8.8,4.2,0.0,103580.0,0.0,97
19980218,4.0,5.9,86.0,13.3,7.6,3.4,0.0,103130.0,0.0,97
19980219,8.0,0.0,27.0,15.6,8.8,4.2,0.0,102670.0,0.0,97
19980220,7.0,1.1,46.0,11.5,11.2,6.8,0.0,101630.0,0.0,98
19980221,6.0,0.9,44.0,9.9,10.0,8.6,0.8,100980.0,0.0,98
19980222,4.0,7.8,105.0,11.6,6.3,2.7,0.2,102190.0,0.0,99
19980223,6.0,0.0,29.0,11.7,6.8,2.0,1.0,103390.0,0.0,99
19980224,7.0,2.0,59.0,12.9,8.2,4.7,0.0,103810.0,0.0,99
19980225,3.0,8.0,111.0,9.6,8.2,3.5,0.0,103850.0,0.0,99
19980226,7.0,0.0,30.0,10.3,7.2,4.7,0.0,103160.0,0.0,99
19980227,7.0,0.1,34.0,8.0,8.8,7.2,1.8,101810.0,0.0,99
19980228,5.0,7.7,114.0,10.7,5.5,3.0,0.0,101300.0,0.0,99
19980301,6.0,4.7,99.0,12.6,5.7,0.7,0.0,101370.0,0.0,99
19980302,7.0,0.8,53.0,15.2,9.0,5.4,5.2,101350.0,0.0,99
19980303,8.0,0.0,36.0,10.7,11.6,8.1,6.2,100040.0,0.0,99
19980304,6.0,4.8,104.0,11.5,9.5,8.3,0.0,99690.0,0.0,99
19980305,4.0,6.8,125.0,12.9,8.0,4.5,9.4,101450.0,0.0,99
19980306,8.0,0.0,38.0,13.1,9.8,6.8,5.2,101130.0,0.0,99
19980307,6.0,5.6,116.0,10.3,11.5,9.9,5.2,100360.0,0.0,99
19980308,6.0,4.4,105.0,9.5,8.7,7.1,0.0,101060.0,0.0,99
19980309,4.0,10.3,163.0,9.0,4.8,0.1,0.0,102830.0,0.0,99
19980310,7.0,0.0,40.0,9.6,4.4,-0.1,6.7,102170.0,0.0,99
19980311,6.0,3.4,98.0,8.5,7.6,5.6,0.6,101390.0,0.0,99
19980312,6.0,3.0,94.0,11.3,5.2,2.0,2.0,102710.0,0.0,99
19980313,8.0,0.0,42.0,10.8,7.6,3.8,0.0,102730.0,0.0,99
19980314,5.0,2.9,95.0,11.0,6.8,2.8,0.0,103250.0,0.0,99
19980315,8.0,0.0,43.0,10.6,8.0,5.0,0.0,103370.0,0.0,99
19980316,7.0,0.0,44.0,12.7,9.1,7.6,0.0,103190.0,0.0,99
19980317,7.0,0.3,55.0,14.6,10.3,7.9,0.0,103200.0,0.0,99
19980318,5.0,6.9,147.0,12.9,9.8,5.0,0.0,103700.0,0.0,99
19980319,4.0,9.7,177.0,13.5,8.6,4.3,0.0,104200.0,0.0,99
19980320,4.0,6.3,143.0,10.7,7.9,2.3,0.0,103940.0,0.0,99
19980321,8.0,0.0,47.0,12.5,9.7,8.7,0.0,103720.0,0.0,99
19980322,5.0,4.9,130.0,10.0,9.6,6.8,0.0,103650.0,0.0,99
19980323,7.0,0.1,53.0,9.3,7.1,4.2,0.0,103230.0,0.0,99
19980324,7.0,2.2,96.0,10.6,5.6,1.8,2.8,103230.0,0.0,99
19980325,8.0,0.0,49.0,12.9,7.8,4.9,4.0,102620.0,0.0,99
19980326,8.0,0.0,50.0,14.5,9.6,6.4,2.4,101380.0,0.0,99
19980327,8.0,0.0,51.0,16.5,12.4,10.4,0.0,101520.0,0.0,99
19980328,7.0,2.5,105.0,17.6,12.6,8.6,0.4,101350.0,0.0,99
19980329,8.0,0.0,52.0,15.8,13.6,9.7,0.4,100770.0,0.0,99
19980330,7.0,1.2,85.0,14.0,14.4,12.9,0.0,101150.0,0.0,99
19980331,7.0,4.1,132.0,12.4,9.2,4.4,0.6,101570.0,0.0,99
19980401,7.0,0.0,54.0,13.7,10.0,7.5,3.5,101010.0,0.0,99
19980402,7.0,3.5,126.0,14.2,11.3,8.9,2.8,100020.0,0.0,99
19980403,6.0,7.0,173.0,14.4,11.8,9.3,6.8,98560.0,0.0,99
19980404,7.0,5.2,152.0,14.4,10.4,6.4,0.4,98460.0,0.0,99
19980405,7.0,5.0,150.0,12.9,11.2,7.9,7.0,99390.0,0.0,99
19980406,6.0,5.4,157.0,14.3,10.4,8.0,3.0,99920.0,0.0,99
19980407,6.0,4.9,152.0,12.4,9.8,5.4,0.4,100080.0,0.0,99
19980408,5.0,4.7,150.0,10.8,7.9,3.4,5.4,100130.0,0.0,99
19980409,7.0,0.7,82.0,9.0,8.6,6.3,3.8,99440.0,0.0,99
19980410,8.0,0.1,65.0,7.8,6.4,3.7,2.8,99380.0,0.0,99
19980411,7.0,0.7,84.0,9.2,6.3,4.8,0.8,100040.0,0.0,99
19980412,4.0,9.9,222.0,9.1,4.6,0.1,0.0,100770.0,0.0,99
19980413,5.0,8.2,203.0,7.6,4.8,0.6,0.8,100790.0,0.0,99
19980414,8.0,1.7,108.0,6.0,4.1,0.6,7.0,100100.0,0.0,99
19980415,8.0,0.0,62.0,9.0,3.5,1.0,6.4,99150.0,0.0,99
19980416,7.0,1.5,105.0,8.0,4.8,0.6,3.2,99140.0,0.0,99
19980417,8.0,0.0,64.0,8.8,6.2,4.3,0.0,99480.0,0.0,99
19980418,7.0,1.3,103.0,12.7,6.5,4.2,2.2,100440.0,0.0,99
19980419,8.0,1.3,104.0,15.1,9.3,5.9,8.4,100610.0,0.0,99
19980420,6.0,7.6,205.0,13.8,10.9,6.7,0.0,100790.0,0.0,99
19980421,8.0,0.1,72.0,22.2,10.0,6.2,0.8,101410.0,0.0,99
19980422,6.0,5.9,184.0,14.5,15.9,9.6,1.0,101010.0,0.0,99
19980423,7.0,1.3,107.0,16.6,12.8,11.1,1.6,100810.0,0.0,99
19980424,7.0,2.6,133.0,16.7,12.2,7.8,2.4,101300.0,0.0,99
19980425,5.0,5.0,174.0,15.5,13.3,9.9,3.6,100910.0,0.0,99
19980426,4.0,9.8,241.0,14.1,10.6,5.7,1.8,100430.0,0.0,98
19980427,6.0,6.4,197.0,14.8,9.6,5.2,4.3,100360.0,0.0,98
19980428,4.0,7.6,214.0,16.2,9.9,5.0,2.4,100420.0,0.0,98
19980429,6.0,4.5,170.0,13.3,11.1,6.0,0.0,100420.0,0.0,98
19980430,8.0,3.5,154.0,10.3,11.4,9.6,0.0,101310.0,0.0,98
19980501,8.0,0.0,71.0,15.7,9.2,8.1,0.0,101740.0,0.0,98
19980502,6.0,10.1,253.0,12.4,11.8,7.9,0.0,101760.0,0.0,98
19980503,6.0,6.5,205.0,16.7,10.0,7.7,0.0,102040.0,0.0,98
19980504,5.0,8.2,230.0,14.3,9.5,2.3,0.0,101850.0,0.0,99
19980505,7.0,1.2,113.0,17.2,10.9,7.5,0.0,101080.0,0.0,99
19980506,7.0,3.9,167.0,16.2,13.8,10.3,0.2,100520.0,0.0,99
19980507,6.0,1.8,128.0,22.6,14.0,11.8,0.0,101260.0,0.0,99
19980508,6.0,7.4,222.0,22.6,15.6,8.5,0.0,101740.0,0.0,99
19980509,5.0,13.3,301.0,23.0,18.0,13.5,0.0,101780.0,0.0,99
19980510,6.0,8.8,244.0,23.0,17.7,12.4,0.2,101930.0,0.0,99
19980511,7.0,7.5,227.0,22.1,16.8,10.7,0.0,101570.0,0.0,99
19980512,7.0,7.9,233.0,24.9,16.4,10.7,0.0,101870.0,0.0,99
19980513,7.0,9.2,252.0,24.5,18.0,11.0,1.0,102060.0,0.0,99
19980514,7.0,1.4,123.0,25.7,19.5,14.5,6.8,102070.0,0.0,99
19980515,3.0,13.5,309.0,24.2,18.8,11.8,0.0,102160.0,0.0,99
19980516,4.0,14.4,321.0,21.6,17.4,10.7,0.0,102300.0,0.0,99
19980517,3.0,14.4,322.0,23.1,15.5,9.4,0.0,102590.0,0.0,99
19980518,2.0,10.7,276.0,23.8,15.8,8.6,0.0,102800.0,0.0,99
19980519,1.0,14.1,320.0,24.5,17.2,10.5,0.0,102800.0,0.0,99
19980520,2.0,13.4,313.0,18.0,18.2,11.9,0.0,102400.0,0.0,99
19980521,6.0,5.8,208.0,18.0,16.2,14.4,0.0,102340.0,0.0,99
19980522,6.0,7.3,232.0,17.2,13.2,8.3,0.0,102720.0,0.0,99
19980523,7.0,0.7,108.0,18.1,13.9,10.6,0.0,102280.0,0.0,99
19980524,6.0,2.7,155.0,19.6,15.0,11.8,0.0,101670.0,0.0,99
19980525,7.0,2.6,154.0,17.0,15.4,11.3,4.5,101050.0,0.0,99
19980526,7.0,1.2,123.0,12.2,14.0,11.1,10.8,100510.0,0.0,99
19980527,8.0,0.4,100.0,17.2,10.0,7.8,0.6,100690.0,0.0,99
19980528,7.0,4.3,186.0,18.7,12.8,8.3,3.8,100740.0,0.0,99
19980529,4.0,12.7,310.0,22.0,15.0,11.4,0.0,101110.0,0.0,99
19980530,3.0,14.3,331.0,20.4,15.0,8.1,4.0,101270.0,0.0,99
19980531,6.0,8.5,254.0,21.4,16.2,12.1,0.0,100980.0,0.0,99
19980601,5.0,8.5,255.0,19.5,15.1,8.8,7.8,101100.0,0.0,99
19980602,6.0,6.2,221.0,18.9,16.5,13.5,3.4,100490.0,0.0,99
19980603,5.0,6.9,232.0,17.2,15.4,11.9,0.6,100990.0,0.0,99
19980604,7.0,0.5,105.0,18.4,14.0,10.9,0.0,101960.0,0.0,99
19980605,7.0,3.1,168.0,23.4,14.3,10.2,0.0,101630.0,0.0,99
19980606,7.0,5.7,214.0,21.3,18.7,14.0,1.0,100920.0,0.0,99
19980607,4.0,10.2,281.0,17.2,16.2,11.2,1.0,100900.0,0.0,99
19980608,7.0,2.3,153.0,19.8,14.2,11.2,3.4,101250.0,0.0,99
19980609,6.0,3.1,169.0,17.5,17.0,14.3,3.2,100440.0,0.0,99
19980610,6.0,4.7,199.0,13.0,14.6,11.6,5.6,100120.0,0.0,99
19980611,7.0,0.3,99.0,17.8,11.6,10.1,1.8,100850.0,0.0,99
19980612,4.0,12.6,313.0,15.5,11.4,5.1,0.2,101940.0,0.0,99
19980613,7.0,0.1,89.0,18.1,13.0,10.5,11.6,101000.0,0.0,99
19980614,7.0,2.9,166.0,18.3,15.0,12.0,6.0,100610.0,0.0,99
19980615,7.0,2.8,164.0,18.1,14.6,10.9,2.8,101180.0,0.0,99
19980616,6.0,4.3,192.0,17.9,15.2,12.3,0.6,101960.0,0.0,99
19980617,7.0,3.0,168.0,18.6,13.6,9.4,6.6,102460.0,0.0,99
19980618,8.0,0.0,81.0,25.2,15.2,11.9,0.0,102270.0,0.0,99
19980619,7.0,7.2,240.0,28.4,19.8,14.4,0.0,102250.0,0.0,99
19980620,6.0,7.3,241.0,25.2,21.8,15.1,0.0,101850.0,0.0,99
19980621,4.0,12.6,314.0,21.8,21.2,17.1,0.0,101670.0,0.0,99
19980622,4.0,11.4,298.0,20.5,16.8,11.7,1.0,102230.0,0.0,99
19980623,8.0,0.3,99.0,23.8,17.0,13.4,0.4,101900.0,0.0,99
19980624,6.0,9.2,269.0,20.2,19.5,15.2,7.4,101300.0,0.0,99
19980625,6.0,6.5,229.0,18.6,16.6,13.0,1.4,101090.0,0.0,99
19980626,7.0,0.3,99.0,20.3,15.4,12.2,5.6,101080.0,0.0,99
19980627,6.0,7.0,236.0,22.2,16.8,13.4,8.8,100680.0,0.0,99
19980628,4.0,12.4,311.0,19.0,16.6,11.1,0.0,101440.0,0.0,99
19980629,6.0,1.3,130.0,19.6,15.0,10.9,9.4,101740.0,0.0,99
19980630,6.0,5.7,215.0,19.9,16.6,13.6,0.0,101280.0,0.0,100
19980701,7.0,9.4,270.0,17.0,16.4,12.9,0.0,101570.0,0.0,99
19980702,7.0,0.1,89.0,19.6,14.0,11.0,0.0,101940.0,0.0,99
19980703,5.0,3.7,180.0,19.1,14.8,10.1,0.0,102220.0,0.0,99
19980704,7.0,0.8,115.0,23.3,15.2,11.3,0.0,102350.0,0.0,99
19980705,5.0,9.1,265.0,19.3,17.7,12.1,0.0,101830.0,0.0,99
19980706,8.0,0.0,80.0,20.5,17.6,15.9,0.6,101370.0,0.0,99
19980707,6.0,5.2,205.0,22.7,16.6,12.6,0.0,101450.0,0.0,99
19980708,7.0,5.9,216.0,21.9,15.8,8.9,0.2,101580.0,0.0,99
19980709,7.0,0.4,101.0,21.0,18.2,14.4,0.0,101200.0,0.0,99
19980710,7.0,2.2,148.0,18.2,18.4,15.8,0.2,101170.0,0.0,99
19980711,8.0,0.1,87.0,19.1,16.4,14.6,7.4,100980.0,0.0,99
19980712,7.0,0.4,100.0,19.8,16.8,14.6,3.9,100270.0,0.0,99
19980713,4.0,12.8,310.0,20.2,15.7,11.6,0.2,100720.0,0.0,99
19980714,5.0,7.6,240.0,20.0,15.6,11.1,0.0,101280.0,0.0,99
19980715,7.0,3.4,171.0,22.3,16.2,12.3,2.2,101300.0,0.0,99
19980716,6.0,5.9,213.0,22.8,17.7,13.1,0.2,101130.0,0.0,99
19980717,5.0,8.1,245.0,21.9,18.4,14.0,0.0,100920.0,0.0,99
19980718,5.0,10.3,275.0,23.2,17.5,13.1,0.0,101200.0,0.0,99
19980719,6.0,9.2,259.0,26.3,17.4,11.6,0.0,101270.0,0.0,99
19980720,5.0,10.6,277.0,21.8,20.4,14.4,0.6,100670.0,0.0,99
19980721,5.0,8.5,248.0,22.5,18.8,15.8,0.0,100740.0,0.0,99
19980722,5.0,9.3,258.0,23.5,17.8,13.0,2.2,101400.0,0.0,99
19980723,5.0,8.6,248.0,21.9,19.2,14.8,0.2,101270.0,0.0,99
19980724,5.0,11.5,285.0,22.7,16.6,11.4,0.0,102220.0,0.0,99
19980725,6.0,10.6,273.0,21.0,17.4,12.0,0.0,102300.0,0.0,99
19980726,6.0,5.6,202.0,23.1,16.6,12.1,2.0,101540.0,0.0,98
19980727,6.0,4.5,184.0,21.7,18.1,13.1,0.0,101170.0,0.0,98
19980728,7.0,1.8,132.0,22.3,17.8,13.9,0.8,101040.0,0.0,98
19980729,7.0,3.1,158.0,22.5,18.6,15.0,0.4,100630.0,0.0,98
19980730,6.0,8.5,241.0,22.6,17.8,13.1,1.6,100640.0,0.0,98
19980731,6.0,7.1,221.0,21.9,17.7,12.8,4.2,101340.0,0.0,97
19980801,5.0,6.4,210.0,20.8,16.8,11.8,0.0,101790.0,0.0,97
19980802,5.0,8.1,233.0,18.4,16.4,11.9,0.0,102290.0,0.0,97
19980803,7.0,0.0,71.0,23.1,15.0,11.5,0.8,102020.0,0.0,97
19980804,3.0,14.3,307.0,26.6,18.5,13.9,0.0,102530.0,0.0,97
19980805,1.0,14.2,305.0,27.2,19.4,12.3,0.0,102910.0,0.0,97
19980806,1.0,13.4,295.0,29.2,19.2,11.1,0.0,102530.0,0.0,97
19980807,2.0,13.7,297.0,29.9,20.8,12.4,0.0,102240.0,0.0,97
19980808,1.0,13.9,298.0,26.0,21.9,13.9,0.0,101870.0,0.0,97
19980809,2.0,8.1,226.0,31.2,21.2,16.4,0.0,101910.0,0.0,96
19980810,5.0,11.9,272.0,29.7,23.4,15.5,0.0,101540.0,0.0,96
19980811,4.0,13.6,290.0,23.8,22.7,15.7,0.0,101710.0,0.0,95
